route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197148__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197149__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197150__MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197151__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197152__MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197153__MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197154__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197155__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197156__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Tulalip",0,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:63,1,1,W
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197157__MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197158__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197159__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197160__MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197161__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197162__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197163__MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31008:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197164__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197165__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197166__MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197167__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197168__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197169__MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31009:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197170__MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31012:12345,222:62,1,1,E
222,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197171__MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,"Marysville",1,MCOB-DO:123:0:Weekday:2:24MAR:31004:12345,222:62,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197172__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,271:197,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197173__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,271:197,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197174__MCOB-DO:123:0:Weekday:2:24MAR:41035:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41035:12345,271:197,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197175__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,271:197,1,1,W
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197176__MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,270:227,1,1,W
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197177__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Monroe",1,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,270:232,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197178__MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,280:190,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197179__MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197180__MCOB-DO:123:0:Weekday:2:24MAR:41034:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41034:12345,271:204,1,1,E
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197181__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Monroe",1,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,270:232,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197182__MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197183__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197184__MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197185__MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197186__MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197187__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197188__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197189__MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197190__MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197191__MCOB-DO:123:0:Weekday:2:24MAR:61047:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61047:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197192__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197193__MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197194__MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,271:204,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197195__MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197196__MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197197__MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197198__MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,280:190,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197199__MCOB-DO:123:0:Weekday:2:24MAR:41008:12345,"Lake Stevens",1,MCOB-DO:123:0:Weekday:2:24MAR:41008:12345,280:193,1,1,E
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197200__MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,"Monroe",1,MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,270:232,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197201__MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197202__MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197203__MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197204__MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,271:204,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197205__MCOB-DO:123:0:Weekday:2:24MAR:61065:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:61065:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197206__MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197207__MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,271:204,1,1,E
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197208__MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,280:190,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197209__MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,271:204,1,1,E
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197210__MCOB-DO:123:0:Weekday:2:24MAR:41003:12345,"Seaway Transit Center via Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41003:12345,270:233,1,1,W
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197211__MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,270:234,1,1,W
270,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197212__MCOB-DO:123:0:Weekday:2:24MAR:41032:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41032:12345,270:234,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197213__MCOB-DO:123:0:Weekday:2:24MAR:41034:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41034:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197214__MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197215__MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197216__MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197217__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197218__MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197219__MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197220__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197221__MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197222__MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197223__MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197224__MCOB-DO:123:0:Weekday:2:24MAR:41013:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41013:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197225__MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,271:205,1,1,W
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197226__MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,271:205,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197227__MCOB-DO:123:0:Weekday:2:24MAR:41008:12345,"Seaway Transit Center via Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41008:12345,280:191,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197228__MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61021:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197229__MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197230__MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41022:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197231__MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41018:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197232__MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41029:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197233__MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61042:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197234__MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61045:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197235__MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41058:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197236__MCOB-DO:123:0:Weekday:2:24MAR:61047:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61047:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197237__MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61050:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197238__MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197239__MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197240__MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41065:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197241__MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41055:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197242__MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,"Everett",0,MCOB-DO:123:0:Weekday:2:24MAR:41076:12345,280:192,1,1,W
280,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197243__MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,"Granite Falls",1,MCOB-DO:123:0:Weekday:2:24MAR:41024:12345,280:194,1,1,E
271,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197244__MCOB-DO:123:0:Weekday:2:24MAR:41013:12345,"Gold Bar",1,MCOB-DO:123:0:Weekday:2:24MAR:41013:12345,271:206,1,1,E
227,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197245__MCOB-DO:123:0:Weekday:2:24MAR:61074:12345,"Arlington",1,MCOB-DO:123:0:Weekday:2:24MAR:61074:12345,227:98,1,1,N
247,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197246__MCOB-DO:123:0:Weekday:2:24MAR:41069:12345,"Stanwood",1,MCOB-DO:123:0:Weekday:2:24MAR:41069:12345,247:98,1,1,N
247,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197247__MCOB-DO:123:0:Weekday:2:24MAR:41001:12345,"Seaway Transit Center",0,MCOB-DO:123:0:Weekday:2:24MAR:41001:12345,247:97,1,1,S
247,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197248__MCOB-DO:123:0:Weekday:2:24MAR:41062:12345,"Stanwood",1,MCOB-DO:123:0:Weekday:2:24MAR:41062:12345,247:98,1,1,N
227,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197249__MCOB-DO:123:0:Weekday:2:24MAR:61003:12345,"Seaway Transit Center",0,MCOB-DO:123:0:Weekday:2:24MAR:61003:12345,227:99,1,1,S
227,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197250__MCOB-DO:123:0:Weekday:2:24MAR:41002:12345,"Seaway Transit Center",0,MCOB-DO:123:0:Weekday:2:24MAR:41002:12345,227:99,1,1,S
227,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197251__MCOB-DO:123:0:Weekday:2:24MAR:41048:12345,"Arlington",1,MCOB-DO:123:0:Weekday:2:24MAR:41048:12345,227:98,1,1,N
247,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197252__MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,"Seaway Transit Center",0,MCOB-DO:123:0:Weekday:2:24MAR:61002:12345,247:97,1,1,S
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197253__MCOB-DO:123:0:Weekday:2:24MAR:61019:12345,"Seattle 4th Ave",0,MCOB-DO:123:0:Weekday:2:24MAR:61019:12345,435:102,1,1,S
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197254__MCOB-DO:123:0:Weekday:2:24MAR:61009:12345,"Seattle 4th Ave",0,MCOB-DO:123:0:Weekday:2:24MAR:61009:12345,435:102,1,1,S
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197255__MCOB-DO:123:0:Weekday:2:24MAR:61036:12345,"Seattle 4th Ave",0,MCOB-DO:123:0:Weekday:2:24MAR:61036:12345,435:102,1,1,S
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197256__MCOB-DO:123:0:Weekday:2:24MAR:61026:12345,"Seattle 4th Ave",0,MCOB-DO:123:0:Weekday:2:24MAR:61026:12345,435:102,1,1,S
424,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197257__MCOB-DO:123:0:Weekday:2:24MAR:61057:12345,"Snohomish",1,MCOB-DO:123:0:Weekday:2:24MAR:61057:12345,424:85,1,1,N
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197258__MCOB-DO:123:0:Weekday:2:24MAR:61013:12345,"Mill Creek",1,MCOB-DO:123:0:Weekday:2:24MAR:61013:12345,435:103,1,1,N
412,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197259__MCOB-DO:123:0:Weekday:2:24MAR:61066:12345,"Silver Firs",1,MCOB-DO:123:0:Weekday:2:24MAR:61066:12345,412:83,1,1,N
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197260__MCOB-DO:123:0:Weekday:2:24MAR:61068:12345,"Mill Creek",1,MCOB-DO:123:0:Weekday:2:24MAR:61068:12345,435:103,1,1,N
412,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197261__MCOB-DO:123:0:Weekday:2:24MAR:61059:12345,"Silver Firs",1,MCOB-DO:123:0:Weekday:2:24MAR:61059:12345,412:83,1,1,N
412,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197262__MCOB-DO:123:0:Weekday:2:24MAR:61062:12345,"Silver Firs",1,MCOB-DO:123:0:Weekday:2:24MAR:61062:12345,412:83,1,1,N
424,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197263__MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,"Snohomish",1,MCOB-DO:123:0:Weekday:2:24MAR:61052:12345,424:85,1,1,N
412,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197264__MCOB-DO:123:0:Weekday:2:24MAR:61051:12345,"Silver Firs",1,MCOB-DO:123:0:Weekday:2:24MAR:61051:12345,412:83,1,1,N
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197265__MCOB-DO:123:0:Weekday:2:24MAR:61060:12345,"Mill Creek",1,MCOB-DO:123:0:Weekday:2:24MAR:61060:12345,435:103,1,1,N
412,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197266__MCOB-DO:123:0:Weekday:2:24MAR:61067:12345,"Silver Firs",1,MCOB-DO:123:0:Weekday:2:24MAR:61067:12345,412:83,1,1,N
435,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197267__MCOB-DO:123:0:Weekday:2:24MAR:61065:12345,"Mill Creek",1,MCOB-DO:123:0:Weekday:2:24MAR:61065:12345,435:103,1,1,N
821,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197268__MCOB-DO:123:0:Weekday:2:24MAR:61004:12345,"Northgate Station",0,MCOB-DO:123:0:Weekday:2:24MAR:61004:12345,821:112,1,1,S
821,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197269__MCOB-DO:123:0:Weekday:2:24MAR:61013:12345,"Northgate Station",0,MCOB-DO:123:0:Weekday:2:24MAR:61013:12345,821:112,1,1,S
821,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197270__MCOB-DO:123:0:Weekday:2:24MAR:61025:12345,"Northgate Station",0,MCOB-DO:123:0:Weekday:2:24MAR:61025:12345,821:112,1,1,S
821,MCOB-DO:123:0:Weekday:2:24MAR:12345,12197271__MCOB-DO:123:0:Weekday:2:24MAR:61034:12345,"Northgate Station",0,MCOB-DO:123:0:Weekday:2:24MAR:61034:12345,821:112,1,1,S
