stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding																																	   
1748,2014,"Pacific Ave S & Violet Meadow E",,47.152643,-122.434224,,,,,,1
1751,2019,"Pacific Hwy E & 44th Ave E",,47.243173,-122.370837,,,,,,1
1752,2020,"Pacific Hwy E & 46th Ave E",,47.243062,-122.368888,,,,,,1
1753,2021,"Pacific Hwy E & 52nd Ave E",,47.243137,-122.359951,,,,,,1
1754,2022,"Pacific Hwy E & 52nd Ave E",,47.243025,-122.359121,,,,,,1
1755,2023,"Pacific Hwy E & 54th Ave E",,47.243080,-122.355758,,,,,,1
1756,2024,"Pacific Hwy E & 59th Ave E",,47.243074,-122.350400,,,,,,1
1757,2025,"Pacific Hwy E & 58th Ave E",,47.242976,-122.351718,,,,,,1
1758,2026,"Pacific Hwy E & 62nd Ave E",,47.242946,-122.346578,,,,,,1
1761,2029,"Pacific Hwy & Police Court Wy",,47.243173,-122.379330,,,,,,1
1762,2030,"Pacific Hwy E & 34th Ave E",,47.243094,-122.382666,,,,,,1
1763,2031,"Pacific Hwy E & Alexander Ave E",,47.243079,-122.373081,,,,,,1
1768,2036,"Pacific Hwy E & Willow Rd E",,47.243151,-122.365243,,,,,,1
1769,2037,"Pacific Hwy E & Willow Rd E",,47.243049,-122.364607,,,,,,1
1770,2038,"Pacific Hwy S & 16th Ave S",,47.296956,-122.313650,,,,,,1
1771,2039,"Pacific Hwy S & Montessori School",,47.273487,-122.328304,,,,,,1
1773,2041,"Pacific Hwy E & 62nd Ave E",,47.243011,-122.346626,,,,,,1
1775,2043,"Pacific Hwy S & 70th Ave E",,47.245332,-122.336173,,,,,,1
1777,2045,"Pacific Hwy SW & AAA Loans",,47.140404,-122.519474,,,,,,1
1781,2049,"Pacific Hwy & S 344th",,47.292954,-122.316075,,,,,,1
1782,2050,"Pacific Hwy S & Montessori School",,47.273776,-122.328226,,,,,,1
1783,2051,"Pacific Hwy S & Porter Way",,47.251754,-122.335378,,,,,,1
1785,2053,"Pacific Hwy S & Johnson Rd NE",,47.258852,-122.336398,,,,,,1
1787,2055,"Pacific Hwy E & 6th St Ct NE",,47.262621,-122.336338,,,,,,1
1788,2056,"Pacific Hwy S & 7th St Ct NE",,47.263403,-122.335958,,,,,,1
1789,2057,"Pacific Hwy E & Birch St",,47.256301,-122.336041,,,,,,1
1790,2058,"Pacific Hwy E & Birch St",,47.256460,-122.336220,,,,,,1
1791,2059,"Pacific Hwy E & 70th Ave E",,47.253254,-122.335748,,,,,,1
1792,2060,"Pacific Hwy & S 324th St",,47.311246,-122.313564,,,,,,1
1793,2061,"Pacific Hwy & S 330th St",,47.306501,-122.313331,,,,,,1
1794,2062,"Pacific Hwy & S 330th St",,47.305583,-122.313594,,,,,,1
1796,2064,"Pacific Hwy & S 336th St",,47.301154,-122.313215,,,,,,1
1797,2065,"Pacific Hwy & S 336th St",,47.300215,-122.313584,,,,,,1
1798,2066,"Pacific Hwy & 340th Place",,47.296164,-122.314174,,,,,,1
1799,2067,"Pacific Hwy & S 344th St",,47.294188,-122.315183,,,,,,1
1801,2069,"Pacific Hwy & S 348th St",,47.288762,-122.318527,,,,,,1
1802,2070,"Pacific Hwy & S 348th St",,47.290615,-122.317273,,,,,,1
1803,2071,"Pacific Hwy S & S 356th St",,47.283192,-122.321609,,,,,,1
1804,2072,"Pacific Hwy S & S 356th St",,47.282092,-122.322505,,,,,,1
1805,2073,"Pacific Hwy S & S 373rd St",,47.267700,-122.333550,,,,,,1
1806,2074,"Pacific Hwy S & S 373rd St",,47.268178,-122.333321,,,,,,1
1808,2076,"Pacific Hwy SW & 108th St SW",,47.159565,-122.486767,,,,,,1
17476,2080,"12828 Pacific Hwy SW",,47.140646,-122.519297,,,,,,1
1820,2090,"Pacific Hwy SW & Glenwood Ave SW",,47.138936,-122.524178,,,,,,1
27725,2091,"Pacific Hwy SW & Glenwood Ave SW",,47.138861,-122.524887,,,,,,1
1824,2094,"Pacific Hwy SW & New York Ave",,47.142280,-122.516474,,,,,,1
1825,2095,"Pacific Hwy SW & New York Ave",,47.142202,-122.516374,,,,,,1
17,21,"100th St SW & Lakeview Ave S",,47.166643,-122.495277,,,,,,1
1829,2100,"Park Ave S & 102nd St Ct S",,47.163688,-122.441194,,,,,,1
1831,2104,"Park Ave S & S 104th St",,47.163141,-122.441291,,,,,,1
1832,2106,"Park Ave S & S 106th St",,47.161499,-122.440419,,,,,,1
1833,2107,"Park Ave S & S 106th St",,47.161174,-122.440319,,,,,,1
49821,2108,"38th St S & M St S",,47.223208,-122.450607,,,,,,1
1834,2109,"Park Ave S & S 108th St",,47.159063,-122.438683,,,,,,1
1835,2110,"Park Ave S & S 108th St",,47.159467,-122.438954,,,,,,1
12327,2111,"38th St S & Cushman Ave S",,47.223209,-122.453786,,,,,,1
1836,2112,"Park Ave S & S 110th St",,47.157746,-122.438695,,,,,,1
1837,2113,"Park Ave S & S 110th St",,47.157472,-122.438533,,,,,,1
23578,2122,"38th St S & Ainsworth Ave S",,47.223109,-122.454754,,,,,,1
1846,2123,"Peacock Hill Ave NW & 101st St",,47.350588,-122.589184,,,,,,1
1847,2124,"Peacock Hill Ave NW & 101st St",,47.350406,-122.589301,,,,,,1
1848,2125,"Peacock Hill Ave NW & 105th St",,47.353845,-122.589222,,,,,,1
1849,2126,"Peacock Hill Ave NW & 105th St Ct",,47.353686,-122.589369,,,,,,1
1850,2127,"Peacock Hill Ave NW & 108th St",,47.356353,-122.589229,,,,,,1
1851,2128,"Peacock Hill Ave NW & Apollo Way",,47.356248,-122.589368,,,,,,1
1852,2129,"Peacock Hill Ave NW & 114th St",,47.361595,-122.589436,,,,,,1
1853,2130,"Peacock Hill Ave NW & 114th St",,47.361992,-122.589278,,,,,,1
1854,2131,"Peacock Hill Ave NW & 118th St",,47.365945,-122.589254,,,,,,1
1855,2132,"Peacock Hill Ave NW & 118th St",,47.365668,-122.589405,,,,,,1
1856,2133,"Peacock Hill Ave NW & 123rd St",,47.370558,-122.589244,,,,,,1
1857,2134,"Peacock Hill Ave NW & 124th St",,47.370615,-122.589396,,,,,,1
1858,2135,"Peacock Hill Ave NW & 137th St",,47.382853,-122.589037,,,,,,1
1859,2136,"Peacock Hill Ave NW & 137th St",,47.382634,-122.589199,,,,,,1
1860,2137,"Peacock Hill Ave NW & 141st St Ct NW",,47.387973,-122.588922,,,,,,1
1861,2138,"Peacock Hill Ave NW & Ringold St",,47.348064,-122.589137,,,,,,1
1863,2140,"Peacock Hill Ave NW & 128th St",,47.374817,-122.589217,,,,,,1
1864,2141,"Peacock Hill Ave NW & Canterwood Dr",,47.374324,-122.589383,,,,,,1
1865,2142,"Peacock Hill Ave NW & Ringold St",,47.348288,-122.589312,,,,,,1
1866,2143,"Peacock Hill Ave & Sellers St",,47.341950,-122.589307,,,,,,1
1867,2144,"Peacock Hill Ave & Fennimore St",,47.342336,-122.589153,,,,,,1
1868,2145,"Peacock Hill Ave & Vernhardson",,47.345531,-122.589148,,,,,,1
1869,2146,"Peacock Hill Ave & Vernhardson",,47.345232,-122.589310,,,,,,1
1870,2147,"Peacock Hill Ave NW & View Pl NW",,47.378359,-122.589149,,,,,,1
1871,2148,"Peacock Hill Ave NW & View Pl NW",,47.378121,-122.589305,,,,,,1
1872,2149,"Pearl St & 6th Ave",,47.255781,-122.515826,,,,,,1
1873,2150,"Pearl St & 6th Ave",,47.254964,-122.515987,,,,,,1
1874,2151,"Pearl St & N 11th St",,47.260437,-122.515828,,,,,,1
1875,2152,"Pearl St & N 11th St",,47.259655,-122.516000,,,,,,1
1876,2153,"Pearl St & N 26th St",,47.271710,-122.515777,,,,,,1
1877,2154,"Pearl St & N 30th St",,47.274288,-122.515792,,,,,,1
1878,2155,"Pearl St & N 30th St",,47.273544,-122.515969,,,,,,1
1879,2156,"Pearl St & N 31st St",,47.276381,-122.515709,,,,,,1
1880,2157,"Pearl St & N 31st St",,47.275986,-122.516033,,,,,,1
1881,2158,"Pearl St & N 33rd St",,47.278063,-122.515708,,,,,,1
1882,2159,"Pearl St & N 33rd St",,47.278038,-122.516029,,,,,,1
1885,2162,"Pearl St & N 37th St",,47.281900,-122.515671,,,,,,1
1886,2163,"Pearl St & N 37th St",,47.281434,-122.516000,,,,,,1
1889,2166,"Pearl St & N 42nd St",,47.287040,-122.515666,,,,,,1
1890,2167,"Pearl St & N 42nd St",,47.286963,-122.515958,,,,,,1
1891,2168,"Pearl St & N 45th St",,47.289596,-122.515674,,,,,,1
1893,2170,"Pearl St & N 46th St",,47.291144,-122.515787,,,,,,1
1894,2171,"Pearl St & N 46th St",,47.290663,-122.515653,,,,,,1
1897,2174,"Pearl St & N 49th St",,47.294563,-122.515800,,,,,,1
1900,2177,"Pearl St & N 51st St",,47.297800,-122.515587,,,,,,1
1901,2178,"Pearl St & N 51st St",,47.297783,-122.515763,,,,,,1
1904,2181,"Pearl St & N 9th St",,47.256674,-122.516021,,,,,,1
1905,2182,"Pearl St & Park Wy",,47.301006,-122.515558,,,,,,1
1906,2183,"Pearl St & Park Wy",,47.301255,-122.515702,,,,,,1
1907,2184,"Pearl St & Ruby St",,47.294152,-122.515627,,,,,,1
1908,2185,"Pearl St & S 10th St",,47.252274,-122.515763,,,,,,1
1909,2186,"Pearl St & S 10th St",,47.252433,-122.515910,,,,,,1
1910,2187,"Pearl St & S 12th St",,47.250551,-122.515759,,,,,,1
1911,2189,"Pierce College - Steilacoom",,47.171183,-122.571456,,,,,,1
1913,2191,"Pine St S & S Hood St",,47.232492,-122.473733,,,,,,1
1914,2192,"Pine St S & S 35th St",,47.227979,-122.473495,,,,,,1
1915,2193,"Pine St S & S 35th St",,47.227848,-122.473627,,,,,,1
1916,2194,"Pine St S & S 36th St",,47.226117,-122.473475,,,,,,1
1917,2195,"Pine St S & S 36th St",,47.225950,-122.473618,,,,,,1
1918,2196,"Pine St S & S 38th St",,47.222100,-122.473566,,,,,,1
1919,2197,"Pine St S & S 38th St",,47.222070,-122.473713,,,,,,1
1920,2198,"Pine St S & S 40th St",,47.220631,-122.473700,,,,,,1
1921,2199,"Pine St S & S 40th St",,47.220600,-122.473562,,,,,,1
18,22,"100th St SW & Lakewood Dr SW",,47.166664,-122.507869,,,,,,1
1922,2200,"Pine St S & S 45th St",,47.217564,-122.473579,,,,,,1
1923,2201,"Pine St S & S 45th St",,47.217578,-122.473717,,,,,,1
1924,2202,"Pine St S & S Tacoma Wy",,47.230054,-122.473527,,,,,,1
1925,2203,"Pine St S & S Tacoma Wy",,47.230376,-122.473659,,,,,,1
11265,2205,"Kimball Dr P&R",,47.318452,-122.587098,,,,,,1
26811,2214,"South Hill Mall TC",,47.155048,-122.299286,,,,,,1
1958,2246,"Portland Ave & Arlington Dr",,47.221733,-122.407604,,,,,,1
1960,2251,"Portland Ave & E 26th St",,47.240464,-122.410763,,,,,,1
1961,2252,"Portland Ave & E 26th St",,47.240624,-122.410958,,,,,,1
1962,2253,"Portland Ave E & E 29th St",,47.237484,-122.410032,,,,,,1
1963,2254,"Portland Ave E & E 30th St",,47.236987,-122.410075,,,,,,1
1964,2255,"Portland Ave E & E 32nd St",,47.235003,-122.409493,,,,,,1
1971,2264,"Portland Ave E & E 40th",,47.220480,-122.407761,,,,,,1
1972,2267,"Portland Ave E & E 44th St",,47.217310,-122.407576,,,,,,1
1974,2270,"Portland Ave E & E 46th St",,47.215629,-122.407573,,,,,,1
1975,2272,"Portland Ave E & E 48th St",,47.213736,-122.407602,,,,,,1
1976,2273,"Portland Ave E & E 48th St",,47.213643,-122.407756,,,,,,1
213,228,"24th St W & 70th Ave W",,47.238085,-122.529510,,,,,,1
6160,2282,"SeaTac Station",,47.445622,-122.296176,,,,,,1
1983,2283,"Portland Ave E & E 56th St",,47.206558,-122.407858,,,,,,1
1984,2284,"Portland Ave E & E 56th St",,47.204996,-122.408004,,,,,,1
1987,2287,"Portland Ave E & E 60th St",,47.202546,-122.407865,,,,,,1
1988,2288,"Portland Ave E & E 60th St",,47.202408,-122.408013,,,,,,1
214,229,"24th St W & 70th Ave W",,47.238184,-122.529779,,,,,,1
1989,2290,"Portland Ave E & E 62nd St",,47.200727,-122.407845,,,,,,1
1990,2291,"Portland Ave E & E 62nd St",,47.200632,-122.407994,,,,,,1
1991,2293,"Portland Ave E & E 64th St",,47.198899,-122.407756,,,,,,1
1992,2294,"Portland Ave E & E 64th St",,47.198763,-122.407859,,,,,,1
1993,2295,"Portland Ave E & E 67th St",,47.196288,-122.407603,,,,,,1
1994,2296,"Portland Ave E & E 67th St",,47.195921,-122.407767,,,,,,1
8770,2297,"Auburn Station - Bay 3",,47.305512,-122.232083,,,,,,1
1995,2299,"Portland Ave E & E 72nd St",,47.192310,-122.407679,,,,,,1
19,23,"100th St SW & Lakewood Dr SW",,47.166570,-122.506764,,,,,,1
2001,2306,"Portland Ave SW & Berkeley Ave SW",,47.121972,-122.561272,,,,,,1
2002,2307,"Portland Ave SW & Forest Rd SW",,47.122945,-122.559641,,,,,,1
2003,2308,"Portland Ave SW & Forest Rd SW",,47.122875,-122.559554,,,,,,1
2004,2309,"Portland Ave SW & Maple St SW",,47.125969,-122.554481,,,,,,1
15056,2310,"Portland Ave SW & Maple St SW",,47.126021,-122.554177,,,,,,1
27816,2311,"Portland Ave SW & Commercial Ave SW",,47.124750,-122.556399,,,,,,1
2007,2312,"Portland Ave SW & W Thorne Ln SW",,47.124642,-122.556753,,,,,,1
2021,2326,"Proctor St N & N 14th St",,47.262775,-122.488919,,,,,,1
2022,2327,"Proctor St N & N 14th St",,47.262654,-122.488781,,,,,,1
2023,2328,"Proctor St N & N 16th St",,47.264733,-122.488794,,,,,,1
2024,2329,"Proctor St N & N 16th St",,47.264399,-122.488927,,,,,,1
2025,2330,"Proctor St N & N 21st St",,47.267519,-122.488788,,,,,,1
2026,2331,"Proctor St N & N 21st St",,47.267416,-122.488926,,,,,,1
2027,2332,"Proctor St N & N 24th St",,47.269417,-122.488790,,,,,,1
2028,2333,"Proctor St N & N 24th St",,47.269283,-122.488926,,,,,,1
2029,2334,"Proctor St N & N 28th St",,47.273100,-122.488943,,,,,,1
2030,2335,"Proctor St N & N 28th St",,47.272892,-122.488810,,,,,,1
2031,2336,"Proctor St N & N 30th St",,47.274762,-122.488783,,,,,,1
2032,2337,"Proctor St N & N 30th St",,47.274494,-122.488922,,,,,,1
12344,234,"Federal Way TC - Bay 8",,47.317552,-122.304046,,,,,,1
2036,2344,"Point Fosdick Dr NW & Olympic Dr",,47.303690,-122.579280,,,,,,1
2038,2346,"Purdy P&R",,47.389867,-122.625373,,,,,,1
2046,2357,"Puyallup Ave & E C St",,47.240533,-122.430865,,,,,,1
2047,2358,"Puyallup Ave & E D St",,47.240562,-122.429626,,,,,,1
2050,2361,"Puyallup Ave & E L St",,47.241984,-122.417304,,,,,,1
2051,2362,"Puyallup Ave & E L St",,47.241881,-122.417469,,,,,,1
2053,2364,"Puyallup Ave & E Dock St",,47.240274,-122.433138,,,,,,1
2054,2365,"Puyallup Ave & E Dock St",,47.240219,-122.433118,,,,,,1
2059,2372,"24th St S & Pacific Ave",,47.240010,-122.435137,,,,,,1
2065,2379,"Regents Blvd & 11th Tee Dr",,47.238851,-122.518452,,,,,,1
2066,2380,"Regents Blvd & Arondale Dr",,47.238700,-122.523517,,,,,,1
2067,2381,"Regents Blvd & Contra Costa Ave",,47.237395,-122.512768,,,,,,1
2068,2382,"Regents Blvd & Contra Costa Ave",,47.237253,-122.512674,,,,,,1
2071,2385,"Regents Blvd & Electron Wy",,47.235221,-122.509421,,,,,,1
5957,2386,"Regents Blvd & Golden Gate Ave",,47.235476,-122.509584,,,,,,1
2074,2388,"Regents Blvd & Harvard Ave",,47.234497,-122.506434,,,,,,1
2080,2394,"Rigney Rd & Marietta St",,47.174111,-122.583478,,,,,,1
2081,2395,"Rigney Rd & Marietta St",,47.174183,-122.583155,,,,,,1
2082,2396,"Rigney Rd & View Rd",,47.176095,-122.579319,,,,,,1
2083,2397,"Rigney Rd & View Rd",,47.175408,-122.580032,,,,,,1
20,24,"100th St SW & Meadow Rd SW",,47.166710,-122.525939,,,,,,1
2101,2415,"Roe St & Lexington St",,47.171259,-122.585097,,,,,,1
2102,2422,"Roosevelt Ave E & E 34th St",,47.233565,-122.399907,,,,,,1
2103,2423,"Roosevelt Ave E & E 34th St",,47.233339,-122.399992,,,,,,1
2104,2424,"Roosevelt Ave E & E 37th St",,47.225617,-122.398720,,,,,,1
2105,2425,"Roosevelt Ave E & E 37th St",,47.225980,-122.398854,,,,,,1
2106,2427,"Roosevelt Ave E & E 39th St",,47.222539,-122.398652,,,,,,1
2107,2428,"Roosevelt Ave E & E 39th St",,47.222441,-122.398765,,,,,,1
2108,2430,"Roosevelt Ave E & E 42nd St",,47.219087,-122.398083,,,,,,1
2109,2431,"Roosevelt Ave E & E 42nd St",,47.219193,-122.397966,,,,,,1
2110,2432,"44th St E & Roosevelt",,47.216817,-122.397725,,,,,,1
2117,2441,"Roosevelt Ave E & Harrison St",,47.231839,-122.399649,,,,,,1
2118,2442,"Roosevelt Ave E & Harrison St",,47.231726,-122.399488,,,,,,1
2119,2443,"Roosevelt Ave E & Sherman St",,47.228770,-122.398824,,,,,,1
2120,2444,"Roosevelt Ave E & Sherman St",,47.228652,-122.398936,,,,,,1
2121,2445,"Roy Y P&R",,47.082568,-122.434757,,,,,,1
223,245,"2nd Ave & Cherry St",,47.603056,-122.333320,,,,,,1
2132,2461,"11th St S & S Broadway",,47.253297,-122.440012,,,,,,1
2133,2462,"11th St S & Cushman St",,47.251467,-122.457381,,,,,,1
2134,2464,"11th St S & Fawcett Ave",,47.252941,-122.443337,,,,,,1
2135,2465,"S 11th St & Grant Ave",,47.251165,-122.460226,,,,,,1
2136,2466,"11th St S & I St",,47.252375,-122.448782,,,,,,1
2137,2467,"11th St S & M St",,47.251778,-122.454416,,,,,,1
2138,2468,"11th St S & Market St",,47.253086,-122.441908,,,,,,1
2139,2469,"11th St S & MLK Jr Wy",,47.252043,-122.452041,,,,,,1
14209,2470,"Pacific Ave & 11th St S",,47.253679,-122.438607,,,,,,1
2141,2472,"11th St S & Sprague Ave",,47.250902,-122.462745,,,,,,1
2142,2473,"11th St S & Tacoma Ave",,47.252788,-122.444761,,,,,,1
2143,2474,"11th St S & Yakima Ave",,47.252526,-122.447293,,,,,,1
2146,2477,"12th St S & Lawrence St",,47.250013,-122.478582,,,,,,1
2148,2479,"12th St S & Vassault St S",,47.249926,-122.519235,,,,,,1
2149,2480,"12th St S & Vassault St S",,47.250031,-122.519171,,,,,,1
2150,2481,"12th St S & Cedar St",,47.250116,-122.476600,,,,,,1
2151,2482,"12th St S & Cedar St",,47.250010,-122.476383,,,,,,1
2152,2483,"Earnest S Brazill St & Cushman",,47.250317,-122.457306,,,,,,1
2153,2484,"12th St S & Fife St",,47.250148,-122.470211,,,,,,1
2154,2485,"12th St S & Fife St",,47.250047,-122.470024,,,,,,1
2156,2487,"Earnest S Brazill St & Grant",,47.250053,-122.459802,,,,,,1
2157,2488,"12th St S & Highland Ave",,47.250154,-122.512900,,,,,,1
2158,2489,"12th St S & Highland Ave",,47.250051,-122.512832,,,,,,1
227,249,"2nd Ave & Yesler Way",,47.601279,-122.331647,,,,,,1
2159,2490,"Earnest S Brazill St & South I St",,47.251298,-122.448111,,,,,,1
2162,2493,"12th St S & Lawrence St",,47.250112,-122.479069,,,,,,1
2163,2494,"Earnest S Brazill St & M St",,47.250634,-122.454442,,,,,,1
2167,2498,"12th St S & Mildred St",,47.249857,-122.525822,,,,,,1
2168,2499,"Earnest S Brazill St & MLK Jr Wy",,47.250922,-122.451682,,,,,,1
21,25,"100th St SW & Meadow Rd SW",,47.166621,-122.525546,,,,,,1
228,250,"2nd St NE & 5th Ave NE",,47.195812,-122.292135,,,,,,1
2169,2500,"12th St S & Moorlands Dr",,47.250219,-122.502982,,,,,,1
2170,2501,"12th St S & Moorlands Dr",,47.250116,-122.502608,,,,,,1
2173,2504,"12th St S & Orchard St",,47.250224,-122.505375,,,,,,1
2176,2507,"12th St S & Pearl St",,47.250053,-122.516215,,,,,,1
2177,2508,"12th St S & Pearl St",,47.249949,-122.516034,,,,,,1
2178,2509,"12th St S & Pine St",,47.250133,-122.473508,,,,,,1
229,251,"31st Ave SE & 4th St Pl SE",,47.162160,-122.290125,,,,,,1
2179,2510,"12th St S & Pine St",,47.250030,-122.473713,,,,,,1
2180,2511,"12th St S & Proctor St",,47.250120,-122.489320,,,,,,1
2181,2512,"12th St S & Proctor St",,47.250010,-122.489034,,,,,,1
2184,2515,"Earnest S Brazill St & Sprague",,47.250062,-122.462666,,,,,,1
2185,2516,"12th St S & State St",,47.250161,-122.465896,,,,,,1
2186,2517,"12th St S & State St",,47.250059,-122.465752,,,,,,1
230,252,"31st Ave SE & 4th St Pl SE",,47.162065,-122.288799,,,,,,1
2189,2520,"12th St S & Stevens St",,47.250200,-122.495671,,,,,,1
2190,2521,"12th St S & Stevens St",,47.250097,-122.496094,,,,,,1
2191,2522,"12th St S & Tyler St",,47.250161,-122.492979,,,,,,1
2192,2523,"12th St S & Tyler St",,47.250050,-122.492439,,,,,,1
2193,2524,"12th St S & Union Ave",,47.250086,-122.483462,,,,,,1
2194,2525,"12th St S & Union Ave",,47.249981,-122.483805,,,,,,1
2197,2528,"12th St S & Villard St",,47.250115,-122.506917,,,,,,1
2198,2529,"12th St S & Warner St",,47.250108,-122.480591,,,,,,1
231,253,"31st Ave SE & Meridian S",,47.162073,-122.291505,,,,,,1
2199,2530,"12th St S & Warner St",,47.250008,-122.480628,,,,,,1
2200,2531,"12th St S & Whitman St",,47.249984,-122.523057,,,,,,1
2201,2532,"12th St S & Whitman St",,47.249894,-122.522302,,,,,,1
2203,2534,"13th St S & Fawcett Ave",,47.250844,-122.442125,,,,,,1
2204,2535,"13th St S & Tacoma Ave",,47.250726,-122.443623,,,,,,1
2208,2541,"19th St S & 64th Ave W",,47.242813,-122.522774,,,,,,1
2212,2545,"19th St S & Anderson St",,47.242868,-122.473188,,,,,,1
2213,2546,"19th St S & Anderson St",,47.242762,-122.472778,,,,,,1
2215,2548,"19th St S & Cedar St",,47.242847,-122.476816,,,,,,1
2216,2549,"19th St S & S Cedar St",,47.242742,-122.475882,,,,,,1
2217,2550,"19th St S & Cushman Ave",,47.243256,-122.455519,,,,,,1
2218,2551,"19th St S & Cushman Ave",,47.243208,-122.455074,,,,,,1
2219,2552,"19th St S & Lawrence",,47.242853,-122.479514,,,,,,1
2220,2553,"19th St S & Hosmer St",,47.242743,-122.461779,,,,,,1
2221,2554,"19th St S & Hosmer St",,47.242637,-122.460957,,,,,,1
2222,2555,"19th St S & J St",,47.243958,-122.448803,,,,,,1
2223,2556,"19th St S & J St",,47.243937,-122.447948,,,,,,1
2225,2558,"19th St S & M St",,47.243565,-122.452632,,,,,,1
2226,2559,"19th St S & M St",,47.243452,-122.452780,,,,,,1
2227,2560,"19th St S & Meyers St",,47.242743,-122.534140,,,,,,1
2230,2563,"19th St S & Mullen St",,47.242946,-122.500282,,,,,,1
2231,2564,"19th St S & Mullen St",,47.242840,-122.500057,,,,,,1
2232,2566,"19th St S & Proctor St",,47.242885,-122.489354,,,,,,1
2233,2567,"19th St S & S Proctor St",,47.242776,-122.488778,,,,,,1
2236,2570,"19th St S & S Shirley St",,47.242894,-122.509946,,,,,,1
2237,2571,"19th St S & S Stevens St",,47.242913,-122.495564,,,,,,1
2238,2572,"19th St S & 70th Ave W",,47.242762,-122.528829,,,,,,1
2239,2573,"19th St S & Tacoma Ave",,47.244623,-122.442496,,,,,,1
2240,2574,"19th St S & Tacoma Ave",,47.244503,-122.442653,,,,,,1
2241,2575,"19th St S & Trafton St",,47.242787,-122.467592,,,,,,1
2242,2576,"19th St S & Trafton St",,47.242664,-122.466935,,,,,,1
2244,2578,"19th St S & S Stevens St",,47.242799,-122.494631,,,,,,1
2245,2579,"19th St S & Union Ave",,47.242852,-122.482644,,,,,,1
2246,2580,"19th St S & S Union Ave",,47.242748,-122.482454,,,,,,1
2247,2581,"19th St S & Visscher St",,47.242851,-122.517314,,,,,,1
2249,2583,"19th St S & Wilkeson St",,47.242785,-122.459779,,,,,,1
2250,2584,"19th St S & Wilkeson St",,47.242792,-122.458760,,,,,,1
2252,2586,"19th St S & Woodlawn St",,47.242831,-122.514174,,,,,,1
2253,2587,"19th St S & Yakima Ave",,47.244306,-122.445413,,,,,,1
2254,2588,"19th St S & Yakima Ave",,47.244176,-122.445653,,,,,,1
2255,2589,"23rd Ave S & S 322nd St",,47.312826,-122.303416,,,,,,1
2256,2590,"25th St S & Ainsworth Ave",,47.236819,-122.456130,,,,,,1
2257,2591,"25th St S & Ainsworth Ave",,47.236817,-122.455285,,,,,,1
2258,2592,"25th St S & Hosmer St",,47.236587,-122.461735,,,,,,1
2259,2593,"25th St S & Sheridan Ave",,47.237194,-122.452596,,,,,,1
2260,2594,"25th St S & S M St",,47.237193,-122.451706,,,,,,1
2261,2595,"25th St S & MLK Wy",,47.237638,-122.448364,,,,,,1
2262,2596,"25th St S & MLK WY",,47.237523,-122.448541,,,,,,1
2264,2598,"25th St S & Sprague Ave",,47.236696,-122.462617,,,,,,1
22,26,"108th St SW & Bridgeport Way",,47.159472,-122.505031,,,,,,1
32555,2601,"13th St S & G St S",,47.250582,-122.445141,,,,,,1
2267,2602,"324th St S & 17th Ave S",,47.311600,-122.311362,,,,,,1
2268,2603,"324th St S & 17th Ave S",,47.311687,-122.310716,,,,,,1
2269,2604,"324th St S & Pebble Beach",,47.311648,-122.305823,,,,,,1
2270,2605,"324th St S & Pebble Beach Cir",,47.311554,-122.306187,,,,,,1
20342,2606,"38th St S & Sheridan Ave S",,47.223099,-122.451859,,,,,,1
13298,261,"Harborview Dr & N Harborview",,47.336634,-122.593272,,,,,,1
2276,2614,"35th St S & S Pine St",,47.228258,-122.473356,,,,,,1
2277,2615,"35th St S & S Pine St",,47.228163,-122.473155,,,,,,1
237,262,"38th St S & K St",,47.223161,-122.447666,,,,,,1
238,263,"38th St S & Yakima Ave",,47.223149,-122.443704,,,,,,1
16561,2633,"188th St S & 36th Ave S",,47.434426,-122.287863,,,,,,1
2297,2636,"38th St S & D St",,47.223050,-122.436463,,,,,,1
2298,2637,"38th St S & Fawcett Ave",,47.223153,-122.437875,,,,,,1
2299,2638,"38th St S & G St",,47.223152,-122.441036,,,,,,1
2300,2639,"38th St S & G St",,47.223048,-122.440368,,,,,,1
2301,2640,"38th St S & K St",,47.223060,-122.447852,,,,,,1
2302,2641,"38th St S & L St",,47.223086,-122.449680,,,,,,1
2303,2642,"38th St S & Pacific Ave",,47.223152,-122.434357,,,,,,1
2304,2643,"38th St S & Pacific Ave",,47.223051,-122.433492,,,,,,1
15501,2645,"188th St S & 36th Ave S",,47.434509,-122.288243,,,,,,1
2305,2646,"38th St S & Yakima Ave",,47.223047,-122.443375,,,,,,1
2306,2647,"47th St S & Cedar St",,47.214917,-122.476320,,,,,,1
2307,2648,"47th St S & Cedar St",,47.214827,-122.476598,,,,,,1
2308,2649,"47th St S & Lawrence St",,47.214923,-122.478884,,,,,,1
2309,2650,"47th St S & Lawrence St",,47.214824,-122.479186,,,,,,1
2310,2651,"47th St S & Oakes St",,47.214834,-122.472855,,,,,,1
2311,2652,"47th St S & Oakes St",,47.214728,-122.472606,,,,,,1
2312,2653,"48th St S & Alaska St",,47.213853,-122.458591,,,,,,1
4705,2663,"Pacific St NE & UW Hitchcock Hall",,47.652127,-122.310828,,,,,,1
2322,2664,"48th St S & Tacoma Mall Blvd",,47.213935,-122.465201,,,,,,1
2323,2665,"48th St S & Tacoma Mall Blvd",,47.213855,-122.465256,,,,,,1
