route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
620,t1FD-b26AD-sl2,2,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
621,t207-b1839-sl2,2,To Northeast Lacey,0,6201,21,1,0.0,1,0,0
66,t20A-b19C9-sl2,2,To Lacey Corporate Center,0,6601,45,1,0.0,1,0,0
620,t20D-b26AE-sl2,2,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
68,t20E-b1A91-sl2,2,To Capital Mall,0,6801,12,1,0.0,1,0,0
621,t216-b1839-sl2,2,To Olympia Transit Center,1,6201,20,1,0.0,1,0,0
622,t216-b183A-sl2,2,To The Meadows,0,6202,39,1,0.0,1,0,0
94,t21B-b24B9-sl2,2,To Yelm Walmart,0,9401,46,1,0.0,1,0,0
620,t21B-b26AF-sl2,2,To SR 512 Park & Ride,0,9903,30,1,0.0,1,0,0
47,t21E-b1771-sl2,2,To Capital Mall,0,6001,14,1,0.0,1,0,0
12,t21E-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
94,t221-b24BC-sl2,2,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
68,t222-b1A92-sl2,2,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
621,t224-b183C-sl2,2,To Northeast Lacey,0,6204,0,1,0.0,1,0,0
60,t225-b1772-sl2,2,To Olympia Transit Center,1,6002,38,1,0.0,1,0,0
621,t225-b183B-sl2,2,To Northeast Lacey,0,6203,21,1,0.0,1,0,0
620,t226-b26AD-sl2,2,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
66,t228-b19CA-sl2,2,To Lacey Corporate Center,0,6602,45,1,0.0,1,0,0
622,t229-b183A-sl2,2,To Olympia Transit Center,1,6202,19,1,0.0,1,0,0
620,t22B-b26B0-sl2,2,To SR 512 Park & Ride,0,9904,30,1,0.0,1,0,0
68,t22C-b1A94-sl2,2,To Capital Mall,0,6804,12,1,0.0,1,0,0
66,t22E-b19C9-sl2,2,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
41,t258-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t258-b1774-sl2,2,To 26th Ave,0,6004,24,1,0.0,1,0,0
622,t258-b183E-sl2,2,To The Meadows,0,6206,11,1,0.0,1,0,0
65,t258-b1A93-sl2,2,To 41st Avenue,0,6803,8,1,0.0,1,0,0
12,t258-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
60,t259-b1773-sl2,2,To Panorama,0,6003,36,1,0.0,1,0,0
41,t25B-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
621,t25C-b183B-sl2,2,To Olympia Transit Center,1,6203,20,1,0.0,1,0,0
622,t25C-b183D-sl2,2,To The Meadows,0,6205,39,1,0.0,1,0,0
94,t25C-b24BA-sl2,2,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
45,t25E-b1195-sl2,2,To Olympia Transit Center,1,4501,16,1,0.0,1,0,0
60,t25F-b1773-sl2,2,To Olympia Transit Center,1,6003,4,1,0.0,1,0,0
47,t260-b1771-sl2,2,To Olympia Transit Center,1,6001,28,1,0.0,1,0,0
13,t261-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
67,t262-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t262-b1A95-sl2,2,To Lacey Transit Center,1,6805,35,1,0.0,1,0,0
42,t263-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
48,t263-b19CB-sl2,2,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
21,t264-b1774-sl2,2,To Olympia Transit Center,1,6004,5,1,0.0,1,0,0
47,t264-b1775-sl2,2,To Capital Mall,0,6005,14,1,0.0,1,0,0
12,t264-b4B3-sl2,2,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
620,t266-b26AE-sl2,2,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
45,t267-b1197-sl2,2,To Capital Mall,0,4503,6,1,0.0,1,0,0
64,t267-b1198-sl2,2,To Amtrak Station,0,4504,33,1,0.0,1,0,0
66,t267-b19CC-sl2,2,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
48,t267-b19CD-sl2,2,To Evergreen St College,0,6605,32,1,0.0,1,0,0
94,t267-b24BB-sl2,2,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
13,t267-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
68,t268-b1A96-sl2,2,To Lacey Transit Center,1,6806,35,1,0.0,1,0,0
64,t26A-b1196-sl2,2,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
621,t26A-b183F-sl2,2,To Northeast Lacey,0,6207,0,1,0.0,1,0,0
65,t26E-b1A93-sl2,2,To Lacey Transit Center,1,6803,29,1,0.0,1,0,0
622,t26F-b183D-sl2,2,To Olympia Transit Center,1,6205,19,1,0.0,1,0,0
13,t270-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
68,t272-b1A97-sl2,2,To Capital Mall,0,6807,12,1,0.0,1,0,0
66,t274-b19CA-sl2,2,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
41,t276-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
21,t276-b1771-sl2,2,To 26th Ave,0,6001,24,1,0.0,1,0,0
47,t276-b1772-sl2,2,To Capital Mall,0,6002,14,1,0.0,1,0,0
60,t276-b1774-sl2,2,To Panorama,0,6004,7,1,0.0,1,0,0
622,t276-b1839-sl2,2,To The Meadows,0,6201,11,1,0.0,1,0,0
65,t276-b1A92-sl2,2,To 41st Avenue,0,6802,8,1,0.0,1,0,0
12,t276-b4B1-sl2,2,To Labor and Industries,0,1201,27,1,0.0,1,0,0
13,t276-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
60,t277-b1776-sl2,2,To Panorama,0,6006,36,1,0.0,1,0,0
41,t279-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
42,t279-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
621,t27A-b183C-sl2,2,To Olympia Transit Center,1,6204,20,1,0.0,1,0,0
94,t27A-b24B9-sl2,2,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
45,t27C-b1197-sl2,2,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
60,t27D-b1776-sl2,2,To Olympia Transit Center,1,6006,4,1,0.0,1,0,0
47,t27E-b1775-sl2,2,To Olympia Transit Center,1,6005,28,1,0.0,1,0,0
94,t27F-b24B9-sl3,3,To Yelm Walmart,0,9401,46,1,0.0,1,0,0
13,t27F-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
68,t280-b1A91-sl2,2,To Lacey Transit Center,1,6801,35,1,0.0,1,0,0
48,t281-b19CD-sl2,2,To Olympia Transit Center,1,6605,13,1,0.0,1,0,0
21,t282-b1771-sl2,2,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
12,t282-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t285-b1195-sl2,2,To Amtrak Station,0,4501,33,1,0.0,1,0,0
45,t285-b119A-sl2,2,To Capital Mall,0,4506,6,1,0.0,1,0,0
48,t285-b19C9-sl2,2,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t285-b19CB-sl2,2,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
94,t285-b24BC-sl3,3,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t285-b24BD-sl2,2,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
620,t285-b26AF-sl2,2,To Olympia Transit Center,1,9903,22,1,0.0,1,0,0
13,t285-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
64,t288-b1199-sl2,2,To Olympia Transit Center,1,4505,37,1,0.0,1,0,0
621,t288-b183A-sl2,2,To Northeast Lacey,0,6202,0,1,0.0,1,0,0
620,t289-b26AD-sl2,2,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
67,t28A-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
65,t28C-b1A92-sl2,2,To Lacey Transit Center,1,6802,29,1,0.0,1,0,0
622,t28D-b183E-sl2,2,To Olympia Transit Center,1,6206,19,1,0.0,1,0,0
13,t28E-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
42,t290-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
68,t290-b1A91-sl3,3,To Capital Mall,0,6801,12,1,0.0,1,0,0
68,t290-b1A93-sl2,2,To Capital Mall,0,6803,12,1,0.0,1,0,0
66,t292-b19CC-sl2,2,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
41,t2BC-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
60,t2BC-b1771-sl2,2,To Panorama,0,6001,7,1,0.0,1,0,0
47,t2BC-b1773-sl2,2,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t2BC-b1775-sl2,2,To 26th Ave,0,6005,24,1,0.0,1,0,0
622,t2BC-b183A-sl3,3,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t2BC-b183B-sl2,2,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t2BC-b1A96-sl2,2,To 41st Avenue,0,6806,8,1,0.0,1,0,0
12,t2BC-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t2BC-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
60,t2BD-b1771-sl3,3,To Panorama,0,6001,36,1,0.0,1,0,0
41,t2BF-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
622,t2C0-b1839-sl3,3,To The Meadows,0,6201,39,1,0.0,1,0,0
621,t2C0-b183F-sl2,2,To Olympia Transit Center,1,6207,20,1,0.0,1,0,0
94,t2C0-b24BC-sl2,2,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
45,t2C2-b119A-sl2,2,To Olympia Transit Center,1,4506,16,1,0.0,1,0,0
60,t2C3-b1771-sl3,3,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
60,t2C3-b1774-sl2,2,To Olympia Transit Center,1,6004,4,1,0.0,1,0,0
47,t2C4-b1772-sl2,2,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
13,t2C5-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
67,t2C6-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t2C6-b1A92-sl3,3,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
68,t2C6-b1A94-sl2,2,To Lacey Transit Center,1,6804,35,1,0.0,1,0,0
620,t2C6-b26B0-sl2,2,To Olympia Transit Center,1,9904,22,1,0.0,1,0,0
48,t2C7-b19C9-sl2,2,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
47,t2C8-b1772-sl3,3,To Capital Mall,0,6002,14,1,0.0,1,0,0
21,t2C8-b1775-sl2,2,To Olympia Transit Center,1,6005,5,1,0.0,1,0,0
12,t2C8-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
45,t2CB-b1196-sl2,2,To Capital Mall,0,4502,6,1,0.0,1,0,0
64,t2CB-b1197-sl2,2,To Amtrak Station,0,4503,33,1,0.0,1,0,0
48,t2CB-b19CA-sl2,2,To Evergreen St College,0,6602,32,1,0.0,1,0,0
66,t2CB-b19CD-sl2,2,To Lacey Corporate Center,0,6605,9,1,0.0,1,0,0
94,t2CB-b24BA-sl2,2,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
94,t2CB-b24BA-sl3,3,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
13,t2CB-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
620,t2CD-b26AE-sl2,2,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
42,t2CE-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t2CE-b1198-sl2,2,To Olympia Transit Center,1,4504,37,1,0.0,1,0,0
621,t2CE-b183C-sl3,3,To Northeast Lacey,0,6204,0,1,0.0,1,0,0
621,t2CE-b183D-sl2,2,To Northeast Lacey,0,6205,0,1,0.0,1,0,0
64,t2CE-b1901-sl3,3,To Olympia Transit Center,1,6401,37,1,0.0,1,0,0
621,t2CF-b183B-sl3,3,To Northeast Lacey,0,6203,21,1,0.0,1,0,0
65,t2D2-b1A96-sl2,2,To Lacey Transit Center,1,6806,29,1,0.0,1,0,0
622,t2D3-b1839-sl2,2,To Olympia Transit Center,1,6201,19,1,0.0,1,0,0
622,t2D3-b1839-sl3,3,To Olympia Transit Center,1,6201,19,1,0.0,1,0,0
13,t2D4-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
68,t2D6-b1A92-sl2,2,To Capital Mall,0,6802,12,1,0.0,1,0,0
68,t2D6-b1A94-sl3,3,To Capital Mall,0,6804,12,1,0.0,1,0,0
66,t2D8-b19C9-sl3,3,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t2D8-b19CB-sl2,2,To Olympia Transit Center,1,6603,18,1,0.0,1,0,0
41,t2DA-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
21,t2DA-b1772-sl2,2,To 26th Ave,0,6002,24,1,0.0,1,0,0
60,t2DA-b1773-sl3,3,To Panorama,0,6003,7,1,0.0,1,0,0
60,t2DA-b1775-sl2,2,To Panorama,0,6005,7,1,0.0,1,0,0
47,t2DA-b1776-sl2,2,To Capital Mall,0,6006,14,1,0.0,1,0,0
622,t2DA-b183C-sl2,2,To The Meadows,0,6204,11,1,0.0,1,0,0
622,t2DA-b183D-sl3,3,To The Meadows,0,6205,11,1,0.0,1,0,0
65,t2DA-b1A93-sl3,3,To 41st Avenue,0,6803,8,1,0.0,1,0,0
65,t2DA-b1A95-sl2,2,To 41st Avenue,0,6805,8,1,0.0,1,0,0
12,t2DA-b4B1-sl3,3,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t2DA-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
13,t2DA-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
41,t2DD-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t2DD-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
621,t2DE-b183A-sl2,2,To Olympia Transit Center,1,6202,20,1,0.0,1,0,0
621,t2DE-b183B-sl3,3,To Olympia Transit Center,1,6203,20,1,0.0,1,0,0
94,t2DE-b24B9-sl3,3,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
94,t2DE-b24BB-sl2,2,To Olympia Transit Center,1,9403,31,1,0.0,1,0,0
45,t2E0-b1196-sl2,2,To Olympia Transit Center,1,4502,16,1,0.0,1,0,0
60,t2E1-b1771-sl2,2,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
47,t2E2-b1772-sl3,3,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
47,t2E2-b1773-sl2,2,To Olympia Transit Center,1,6003,28,1,0.0,1,0,0
13,t2E3-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t2E3-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
68,t2E4-b1A95-sl3,3,To Lacey Transit Center,1,6805,35,1,0.0,1,0,0
68,t2E4-b1A97-sl2,2,To Lacey Transit Center,1,6807,35,1,0.0,1,0,0
42,t2E5-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
48,t2E5-b19CA-sl2,2,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
48,t2E5-b19CA-sl3,3,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
21,t2E6-b1772-sl2,2,To Olympia Transit Center,1,6002,5,1,0.0,1,0,0
12,t2E6-b4B2-sl3,3,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
12,t2E6-b4B3-sl2,2,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t2E9-b1196-sl3,3,To Capital Mall,0,4502,6,1,0.0,1,0,0
45,t2E9-b1199-sl2,2,To Capital Mall,0,4505,6,1,0.0,1,0,0
64,t2E9-b119A-sl2,2,To Amtrak Station,0,4506,33,1,0.0,1,0,0
66,t2E9-b19C9-sl2,2,To Lacey Corporate Center,0,6601,9,1,0.0,1,0,0
48,t2E9-b19CB-sl3,3,To Evergreen St College,0,6603,32,1,0.0,1,0,0
48,t2E9-b19CC-sl2,2,To Evergreen St College,0,6604,32,1,0.0,1,0,0
66,t2E9-b19CC-sl3,3,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
94,t2E9-b24B9-sl2,2,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t2E9-b24BB-sl3,3,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
13,t2E9-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t2E9-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
620,t2EA-b26AD-sl2,2,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
64,t2EC-b1195-sl2,2,To Olympia Transit Center,1,4501,37,1,0.0,1,0,0
64,t2EC-b1195-sl3,3,To Olympia Transit Center,1,4501,37,1,0.0,1,0,0
621,t2EC-b183E-sl2,2,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
621,t2EC-b183E-sl3,3,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
67,t2EE-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
620,t2EE-b26AF-sl2,2,To SR 512 Park & Ride,0,9903,30,1,0.0,1,0,0
65,t2F0-b1A93-sl3,3,To Lacey Transit Center,1,6803,29,1,0.0,1,0,0
65,t2F0-b1A95-sl2,2,To Lacey Transit Center,1,6805,29,1,0.0,1,0,0
622,t2F1-b183A-sl3,3,To Olympia Transit Center,1,6202,19,1,0.0,1,0,0
622,t2F1-b183B-sl2,2,To Olympia Transit Center,1,6203,19,1,0.0,1,0,0
13,t2F2-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
68,t2F4-b1A96-sl2,2,To Capital Mall,0,6806,12,1,0.0,1,0,0
68,t2F4-b1A97-sl3,3,To Capital Mall,0,6807,12,1,0.0,1,0,0
66,t2F6-b19CD-sl2,2,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
66,t2F6-b19CD-sl3,3,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
41,t320-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t320-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
47,t320-b1771-sl3,3,To Capital Mall,0,6001,14,1,0.0,1,0,0
60,t320-b1772-sl2,2,To Panorama,0,6002,7,1,0.0,1,0,0
21,t320-b1772-sl3,3,To 26th Ave,0,6002,24,1,0.0,1,0,0
21,t320-b1773-sl2,2,To 26th Ave,0,6003,24,1,0.0,1,0,0
47,t320-b1774-sl2,2,To Capital Mall,0,6004,14,1,0.0,1,0,0
622,t320-b183F-sl2,2,To The Meadows,0,6207,11,1,0.0,1,0,0
622,t320-b183F-sl3,3,To The Meadows,0,6207,11,1,0.0,1,0,0
65,t320-b1A91-sl2,2,To 41st Avenue,0,6801,8,1,0.0,1,0,0
65,t320-b1A96-sl3,3,To 41st Avenue,0,6806,8,1,0.0,1,0,0
12,t320-b4B1-sl2,2,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t320-b4B3-sl3,3,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t320-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
41,t323-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t323-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
42,t323-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
621,t324-b183C-sl3,3,To Olympia Transit Center,1,6204,20,1,0.0,1,0,0
621,t324-b183D-sl2,2,To Olympia Transit Center,1,6205,20,1,0.0,1,0,0
94,t324-b24BC-sl3,3,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
94,t324-b24BD-sl2,2,To Olympia Transit Center,1,9405,31,1,0.0,1,0,0
45,t326-b1196-sl3,3,To Olympia Transit Center,1,4502,16,1,0.0,1,0,0
45,t326-b1199-sl2,2,To Olympia Transit Center,1,4505,16,1,0.0,1,0,0
60,t327-b1773-sl3,3,To Olympia Transit Center,1,6003,4,1,0.0,1,0,0
60,t327-b1775-sl2,2,To Olympia Transit Center,1,6005,4,1,0.0,1,0,0
47,t328-b1776-sl2,2,To Olympia Transit Center,1,6006,28,1,0.0,1,0,0
13,t329-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t329-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
67,t32A-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t32A-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t32A-b1A91-sl3,3,To Lacey Transit Center,1,6801,35,1,0.0,1,0,0
68,t32A-b1A93-sl2,2,To Lacey Transit Center,1,6803,35,1,0.0,1,0,0
48,t32B-b19CB-sl3,3,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
48,t32B-b19CC-sl2,2,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t32C-b1772-sl3,3,To Olympia Transit Center,1,6002,5,1,0.0,1,0,0
21,t32C-b1773-sl2,2,To Olympia Transit Center,1,6003,5,1,0.0,1,0,0
12,t32C-b4B1-sl3,3,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t32C-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t32F-b1196-sl2,2,To Amtrak Station,0,4502,33,1,0.0,1,0,0
45,t32F-b1198-sl2,2,To Capital Mall,0,4504,6,1,0.0,1,0,0
64,t32F-b1901-sl3,3,To Amtrak Station,0,6401,33,1,0.0,1,0,0
48,t32F-b19C9-sl3,3,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t32F-b19CA-sl2,2,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
66,t32F-b19CA-sl3,3,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
48,t32F-b19CB-sl2,2,To Evergreen St College,0,6603,32,1,0.0,1,0,0
94,t32F-b24BC-sl2,2,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t32F-b24BD-sl3,3,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
13,t32F-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t32F-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
620,t331-b26AE-sl2,2,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
64,t332-b1197-sl2,2,To Olympia Transit Center,1,4503,37,1,0.0,1,0,0
621,t332-b1839-sl2,2,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
621,t332-b1839-sl3,3,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
64,t332-b1902-sl3,3,To Olympia Transit Center,1,6402,37,1,0.0,1,0,0
620,t334-b26B0-sl2,2,To SR 512 Park & Ride,0,9904,30,1,0.0,1,0,0
65,t336-b1A91-sl2,2,To Lacey Transit Center,1,6801,29,1,0.0,1,0,0
65,t336-b1A96-sl3,3,To Lacey Transit Center,1,6806,29,1,0.0,1,0,0
622,t337-b183C-sl2,2,To Olympia Transit Center,1,6204,19,1,0.0,1,0,0
622,t337-b183D-sl3,3,To Olympia Transit Center,1,6205,19,1,0.0,1,0,0
13,t338-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
42,t33A-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
68,t33A-b1A93-sl3,3,To Capital Mall,0,6803,12,1,0.0,1,0,0
68,t33A-b1A95-sl2,2,To Capital Mall,0,6805,12,1,0.0,1,0,0
66,t33C-b19C9-sl2,2,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t33C-b19CC-sl3,3,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
41,t33E-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t33E-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
47,t33E-b1771-sl2,2,To Capital Mall,0,6001,14,1,0.0,1,0,0
60,t33E-b1772-sl3,3,To Panorama,0,6002,7,1,0.0,1,0,0
60,t33E-b1773-sl2,2,To Panorama,0,6003,7,1,0.0,1,0,0
21,t33E-b1776-sl2,2,To 26th Ave,0,6006,24,1,0.0,1,0,0
622,t33E-b183A-sl2,2,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t33E-b183B-sl3,3,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t33E-b1A92-sl3,3,To 41st Avenue,0,6802,8,1,0.0,1,0,0
65,t33E-b1A94-sl2,2,To 41st Avenue,0,6804,8,1,0.0,1,0,0
12,t33E-b4B2-sl3,3,To Labor and Industries,0,1202,27,1,0.0,1,0,0
12,t33E-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t33E-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
41,t341-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t341-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
621,t342-b183E-sl2,2,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
621,t342-b183E-sl3,3,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
94,t342-b24BA-sl2,2,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
94,t342-b24BA-sl3,3,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
45,t344-b1198-sl2,2,To Olympia Transit Center,1,4504,16,1,0.0,1,0,0
60,t345-b1772-sl2,2,To Olympia Transit Center,1,6002,4,1,0.0,1,0,0
47,t346-b1771-sl3,3,To Olympia Transit Center,1,6001,28,1,0.0,1,0,0
47,t346-b1774-sl2,2,To Olympia Transit Center,1,6004,28,1,0.0,1,0,0
13,t347-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t347-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
68,t348-b1A92-sl2,2,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
68,t348-b1A94-sl3,3,To Lacey Transit Center,1,6804,35,1,0.0,1,0,0
48,t349-b19C9-sl3,3,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
48,t349-b19CB-sl2,2,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
21,t34A-b1776-sl2,2,To Olympia Transit Center,1,6006,5,1,0.0,1,0,0
12,t34A-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t34A-b4B3-sl3,3,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t34D-b1195-sl2,2,To Capital Mall,0,4501,6,1,0.0,1,0,0
45,t34D-b1195-sl3,3,To Capital Mall,0,4501,6,1,0.0,1,0,0
64,t34D-b1196-sl3,3,To Amtrak Station,0,4502,33,1,0.0,1,0,0
