trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,departure_buffer
181090817243,18,16:05:00,16:05:00,1,Friday Harbor,0
181090817243,10,17:05:00,17:05:00,2,Friday Harbor,0
181090817244,18,19:25:00,19:25:00,1,Friday Harbor,0
181090817244,10,20:20:00,20:20:00,2,Friday Harbor,0
181090818240,18,07:10:00,07:10:00,1,Friday Harbor,0
181090818240,10,08:15:00,08:15:00,2,Friday Harbor,0
181090818241,18,10:20:00,10:20:00,1,Friday Harbor,0
181090818241,10,11:20:00,11:20:00,2,Friday Harbor,0
181090818242,18,12:25:00,12:25:00,1,Friday Harbor,0
181090818242,10,13:55:00,13:55:00,2,Friday Harbor,0
181090818243,18,19:25:00,19:25:00,1,Friday Harbor,0
181090818243,10,20:20:00,20:20:00,2,Friday Harbor,0
181390627240,18,07:10:00,07:10:00,1,Lopez Island,0
181390627240,13,07:30:00,07:30:00,2,Lopez Island,0
181390627241,18,08:55:00,08:55:00,1,Lopez Island,0
181390627241,13,09:30:00,09:30:00,2,Lopez Island,0
181390627242,18,09:30:00,09:30:00,1,Lopez Island,0
181390627242,13,09:50:00,09:50:00,2,Lopez Island,0
181390627243,18,12:25:00,12:25:00,1,Lopez Island,0
181390627243,13,13:00:00,13:00:00,2,Lopez Island,0
181390627244,18,15:20:00,15:20:00,1,Lopez Island,0
181390627244,13,15:40:00,15:40:00,2,Lopez Island,0
181390627245,18,18:35:00,18:35:00,1,Lopez Island,0
181390627245,13,18:55:00,18:55:00,2,Lopez Island,0
181390627246,18,23:00:00,23:00:00,1,Lopez Island,0
181390627246,13,23:20:00,23:20:00,2,Lopez Island,0
181390628240,18,07:10:00,07:10:00,1,Lopez Island,0
181390628240,13,07:30:00,07:30:00,2,Lopez Island,0
181390628241,18,08:55:00,08:55:00,1,Lopez Island,0
181390628241,13,09:30:00,09:30:00,2,Lopez Island,0
181390628242,18,09:30:00,09:30:00,1,Lopez Island,0
181390628242,13,09:50:00,09:50:00,2,Lopez Island,0
181390628243,18,12:25:00,12:25:00,1,Lopez Island,0
181390628243,13,13:00:00,13:00:00,2,Lopez Island,0
181390628244,18,15:20:00,15:20:00,1,Lopez Island,0
181390628244,13,15:40:00,15:40:00,2,Lopez Island,0
181390628245,18,18:35:00,18:35:00,1,Lopez Island,0
181390628245,13,18:55:00,18:55:00,2,Lopez Island,0
181390628246,18,23:00:00,23:00:00,1,Lopez Island,0
181390628246,13,23:20:00,23:20:00,2,Lopez Island,0
181390629240,18,07:10:00,07:10:00,1,Lopez Island,0
181390629240,13,07:30:00,07:30:00,2,Lopez Island,0
181390629241,18,08:55:00,08:55:00,1,Lopez Island,0
181390629241,13,09:30:00,09:30:00,2,Lopez Island,0
181390629242,18,09:30:00,09:30:00,1,Lopez Island,0
181390629242,13,09:50:00,09:50:00,2,Lopez Island,0
181390629243,18,12:25:00,12:25:00,1,Lopez Island,0
181390629243,13,13:00:00,13:00:00,2,Lopez Island,0
181390629244,18,15:20:00,15:20:00,1,Lopez Island,0
181390629244,13,15:40:00,15:40:00,2,Lopez Island,0
181390629245,18,18:35:00,18:35:00,1,Lopez Island,0
181390629245,13,18:55:00,18:55:00,2,Lopez Island,0
181390629246,18,23:00:00,23:00:00,1,Lopez Island,0
181390629246,13,23:20:00,23:20:00,2,Lopez Island,0
181390630240,18,07:10:00,07:10:00,1,Lopez Island,0
181390630240,13,07:30:00,07:30:00,2,Lopez Island,0
181390630241,18,08:55:00,08:55:00,1,Lopez Island,0
181390630241,13,09:30:00,09:30:00,2,Lopez Island,0
181390630242,18,09:30:00,09:30:00,1,Lopez Island,0
181390630242,13,09:50:00,09:50:00,2,Lopez Island,0
181390630243,18,12:25:00,12:25:00,1,Lopez Island,0
181390630243,13,13:00:00,13:00:00,2,Lopez Island,0
181390630244,18,18:35:00,18:35:00,1,Lopez Island,0
181390630244,13,18:55:00,18:55:00,2,Lopez Island,0
181390630245,18,23:00:00,23:00:00,1,Lopez Island,0
181390630245,13,23:20:00,23:20:00,2,Lopez Island,0
181390701240,18,07:10:00,07:10:00,1,Lopez Island,0
181390701240,13,07:30:00,07:30:00,2,Lopez Island,0
181390701241,18,08:55:00,08:55:00,1,Lopez Island,0
181390701241,13,09:30:00,09:30:00,2,Lopez Island,0
181390701242,18,09:30:00,09:30:00,1,Lopez Island,0
181390701242,13,09:50:00,09:50:00,2,Lopez Island,0
181390701243,18,12:25:00,12:25:00,1,Lopez Island,0
181390701243,13,13:00:00,13:00:00,2,Lopez Island,0
181390701244,18,15:20:00,15:20:00,1,Lopez Island,0
181390701244,13,15:40:00,15:40:00,2,Lopez Island,0
181390701245,18,18:35:00,18:35:00,1,Lopez Island,0
181390701245,13,18:55:00,18:55:00,2,Lopez Island,0
181390701246,18,23:00:00,23:00:00,1,Lopez Island,0
181390701246,13,23:20:00,23:20:00,2,Lopez Island,0
181390702240,18,07:10:00,07:10:00,1,Lopez Island,0
181390702240,13,07:30:00,07:30:00,2,Lopez Island,0
181390702241,18,08:55:00,08:55:00,1,Lopez Island,0
181390702241,13,09:30:00,09:30:00,2,Lopez Island,0
181390702242,18,09:30:00,09:30:00,1,Lopez Island,0
181390702242,13,09:50:00,09:50:00,2,Lopez Island,0
181390702243,18,12:25:00,12:25:00,1,Lopez Island,0
181390702243,13,13:00:00,13:00:00,2,Lopez Island,0
181390702244,18,15:20:00,15:20:00,1,Lopez Island,0
181390702244,13,15:40:00,15:40:00,2,Lopez Island,0
181390702245,18,18:35:00,18:35:00,1,Lopez Island,0
181390702245,13,18:55:00,18:55:00,2,Lopez Island,0
181390702246,18,23:00:00,23:00:00,1,Lopez Island,0
181390702246,13,23:20:00,23:20:00,2,Lopez Island,0
181390703240,18,07:10:00,07:10:00,1,Lopez Island,0
181390703240,13,07:30:00,07:30:00,2,Lopez Island,0
181390703241,18,08:55:00,08:55:00,1,Lopez Island,0
181390703241,13,09:30:00,09:30:00,2,Lopez Island,0
181390703242,18,09:30:00,09:30:00,1,Lopez Island,0
181390703242,13,09:50:00,09:50:00,2,Lopez Island,0
181390703243,18,12:25:00,12:25:00,1,Lopez Island,0
181390703243,13,13:00:00,13:00:00,2,Lopez Island,0
181390703244,18,15:20:00,15:20:00,1,Lopez Island,0
181390703244,13,15:40:00,15:40:00,2,Lopez Island,0
181390703245,18,18:35:00,18:35:00,1,Lopez Island,0
181390703245,13,18:55:00,18:55:00,2,Lopez Island,0
181390703246,18,23:00:00,23:00:00,1,Lopez Island,0
181390703246,13,23:20:00,23:20:00,2,Lopez Island,0
181390704240,18,07:10:00,07:10:00,1,Lopez Island,0
181390704240,13,07:30:00,07:30:00,2,Lopez Island,0
181390704241,18,08:55:00,08:55:00,1,Lopez Island,0
181390704241,13,09:30:00,09:30:00,2,Lopez Island,0
181390704242,18,09:30:00,09:30:00,1,Lopez Island,0
181390704242,13,09:50:00,09:50:00,2,Lopez Island,0
181390704243,18,12:25:00,12:25:00,1,Lopez Island,0
181390704243,13,13:00:00,13:00:00,2,Lopez Island,0
181390704244,18,18:35:00,18:35:00,1,Lopez Island,0
181390704244,13,18:55:00,18:55:00,2,Lopez Island,0
181390704245,18,23:00:00,23:00:00,1,Lopez Island,0
181390704245,13,23:20:00,23:20:00,2,Lopez Island,0
181390705240,18,07:10:00,07:10:00,1,Lopez Island,0
181390705240,13,07:30:00,07:30:00,2,Lopez Island,0
181390705241,18,08:55:00,08:55:00,1,Lopez Island,0
181390705241,13,09:30:00,09:30:00,2,Lopez Island,0
181390705242,18,09:30:00,09:30:00,1,Lopez Island,0
181390705242,13,09:50:00,09:50:00,2,Lopez Island,0
181390705243,18,12:25:00,12:25:00,1,Lopez Island,0
181390705243,13,13:00:00,13:00:00,2,Lopez Island,0
181390705244,18,15:20:00,15:20:00,1,Lopez Island,0
181390705244,13,15:40:00,15:40:00,2,Lopez Island,0
181390705245,18,18:35:00,18:35:00,1,Lopez Island,0
181390705245,13,18:55:00,18:55:00,2,Lopez Island,0
181390705246,18,23:00:00,23:00:00,1,Lopez Island,0
181390705246,13,23:20:00,23:20:00,2,Lopez Island,0
181390706240,18,07:10:00,07:10:00,1,Lopez Island,0
181390706240,13,07:30:00,07:30:00,2,Lopez Island,0
181390706241,18,08:55:00,08:55:00,1,Lopez Island,0
181390706241,13,09:30:00,09:30:00,2,Lopez Island,0
181390706242,18,09:30:00,09:30:00,1,Lopez Island,0
181390706242,13,09:50:00,09:50:00,2,Lopez Island,0
181390706243,18,12:25:00,12:25:00,1,Lopez Island,0
181390706243,13,13:00:00,13:00:00,2,Lopez Island,0
181390706244,18,15:20:00,15:20:00,1,Lopez Island,0
181390706244,13,15:40:00,15:40:00,2,Lopez Island,0
181390706245,18,18:35:00,18:35:00,1,Lopez Island,0
181390706245,13,18:55:00,18:55:00,2,Lopez Island,0
181390706246,18,23:00:00,23:00:00,1,Lopez Island,0
181390706246,13,23:20:00,23:20:00,2,Lopez Island,0
181390707240,18,07:10:00,07:10:00,1,Lopez Island,0
181390707240,13,07:30:00,07:30:00,2,Lopez Island,0
181390707241,18,08:55:00,08:55:00,1,Lopez Island,0
181390707241,13,09:30:00,09:30:00,2,Lopez Island,0
181390707242,18,09:30:00,09:30:00,1,Lopez Island,0
181390707242,13,09:50:00,09:50:00,2,Lopez Island,0
181390707243,18,12:25:00,12:25:00,1,Lopez Island,0
181390707243,13,13:00:00,13:00:00,2,Lopez Island,0
181390707244,18,18:35:00,18:35:00,1,Lopez Island,0
181390707244,13,18:55:00,18:55:00,2,Lopez Island,0
181390707245,18,23:00:00,23:00:00,1,Lopez Island,0
181390707245,13,23:20:00,23:20:00,2,Lopez Island,0
181390708240,18,07:10:00,07:10:00,1,Lopez Island,0
181390708240,13,07:30:00,07:30:00,2,Lopez Island,0
181390708241,18,08:55:00,08:55:00,1,Lopez Island,0
181390708241,13,09:30:00,09:30:00,2,Lopez Island,0
181390708242,18,09:30:00,09:30:00,1,Lopez Island,0
181390708242,13,09:50:00,09:50:00,2,Lopez Island,0
181390708243,18,12:25:00,12:25:00,1,Lopez Island,0
181390708243,13,13:00:00,13:00:00,2,Lopez Island,0
181390708244,18,15:20:00,15:20:00,1,Lopez Island,0
181390708244,13,15:40:00,15:40:00,2,Lopez Island,0
181390708245,18,18:35:00,18:35:00,1,Lopez Island,0
181390708245,13,18:55:00,18:55:00,2,Lopez Island,0
181390708246,18,23:00:00,23:00:00,1,Lopez Island,0
181390708246,13,23:20:00,23:20:00,2,Lopez Island,0
181390709240,18,07:10:00,07:10:00,1,Lopez Island,0
181390709240,13,07:30:00,07:30:00,2,Lopez Island,0
181390709241,18,08:55:00,08:55:00,1,Lopez Island,0
181390709241,13,09:30:00,09:30:00,2,Lopez Island,0
181390709242,18,09:30:00,09:30:00,1,Lopez Island,0
181390709242,13,09:50:00,09:50:00,2,Lopez Island,0
181390709243,18,12:25:00,12:25:00,1,Lopez Island,0
181390709243,13,13:00:00,13:00:00,2,Lopez Island,0
181390709244,18,15:20:00,15:20:00,1,Lopez Island,0
181390709244,13,15:40:00,15:40:00,2,Lopez Island,0
181390709245,18,18:35:00,18:35:00,1,Lopez Island,0
181390709245,13,18:55:00,18:55:00,2,Lopez Island,0
181390709246,18,23:00:00,23:00:00,1,Lopez Island,0
181390709246,13,23:20:00,23:20:00,2,Lopez Island,0
181390710240,18,07:10:00,07:10:00,1,Lopez Island,0
181390710240,13,07:30:00,07:30:00,2,Lopez Island,0
181390710241,18,08:55:00,08:55:00,1,Lopez Island,0
181390710241,13,09:30:00,09:30:00,2,Lopez Island,0
181390710242,18,09:30:00,09:30:00,1,Lopez Island,0
181390710242,13,09:50:00,09:50:00,2,Lopez Island,0
181390710243,18,12:25:00,12:25:00,1,Lopez Island,0
181390710243,13,13:00:00,13:00:00,2,Lopez Island,0
181390710244,18,15:20:00,15:20:00,1,Lopez Island,0
181390710244,13,15:40:00,15:40:00,2,Lopez Island,0
181390710245,18,18:35:00,18:35:00,1,Lopez Island,0
181390710245,13,18:55:00,18:55:00,2,Lopez Island,0
181390710246,18,23:00:00,23:00:00,1,Lopez Island,0
181390710246,13,23:20:00,23:20:00,2,Lopez Island,0
181390711240,18,07:10:00,07:10:00,1,Lopez Island,0
181390711240,13,07:30:00,07:30:00,2,Lopez Island,0
181390711241,18,08:55:00,08:55:00,1,Lopez Island,0
181390711241,13,09:30:00,09:30:00,2,Lopez Island,0
181390711242,18,09:30:00,09:30:00,1,Lopez Island,0
181390711242,13,09:50:00,09:50:00,2,Lopez Island,0
181390711243,18,12:25:00,12:25:00,1,Lopez Island,0
181390711243,13,13:00:00,13:00:00,2,Lopez Island,0
181390711244,18,15:20:00,15:20:00,1,Lopez Island,0
181390711244,13,15:40:00,15:40:00,2,Lopez Island,0
181390711245,18,18:35:00,18:35:00,1,Lopez Island,0
181390711245,13,18:55:00,18:55:00,2,Lopez Island,0
181390711246,18,23:00:00,23:00:00,1,Lopez Island,0
181390711246,13,23:20:00,23:20:00,2,Lopez Island,0
181390712240,18,07:10:00,07:10:00,1,Lopez Island,0
181390712240,13,07:30:00,07:30:00,2,Lopez Island,0
181390712241,18,08:55:00,08:55:00,1,Lopez Island,0
181390712241,13,09:30:00,09:30:00,2,Lopez Island,0
181390712242,18,09:30:00,09:30:00,1,Lopez Island,0
181390712242,13,09:50:00,09:50:00,2,Lopez Island,0
181390712243,18,12:25:00,12:25:00,1,Lopez Island,0
181390712243,13,13:00:00,13:00:00,2,Lopez Island,0
181390712244,18,15:20:00,15:20:00,1,Lopez Island,0
181390712244,13,15:40:00,15:40:00,2,Lopez Island,0
181390712245,18,18:35:00,18:35:00,1,Lopez Island,0
181390712245,13,18:55:00,18:55:00,2,Lopez Island,0
181390712246,18,23:00:00,23:00:00,1,Lopez Island,0
181390712246,13,23:20:00,23:20:00,2,Lopez Island,0
181390713240,18,07:10:00,07:10:00,1,Lopez Island,0
181390713240,13,07:30:00,07:30:00,2,Lopez Island,0
181390713241,18,08:55:00,08:55:00,1,Lopez Island,0
181390713241,13,09:30:00,09:30:00,2,Lopez Island,0
181390713242,18,09:30:00,09:30:00,1,Lopez Island,0
181390713242,13,09:50:00,09:50:00,2,Lopez Island,0
181390713243,18,12:25:00,12:25:00,1,Lopez Island,0
181390713243,13,13:00:00,13:00:00,2,Lopez Island,0
181390713244,18,15:20:00,15:20:00,1,Lopez Island,0
181390713244,13,15:40:00,15:40:00,2,Lopez Island,0
181390713245,18,18:35:00,18:35:00,1,Lopez Island,0
181390713245,13,18:55:00,18:55:00,2,Lopez Island,0
181390713246,18,23:00:00,23:00:00,1,Lopez Island,0
181390713246,13,23:20:00,23:20:00,2,Lopez Island,0
181390714240,18,07:10:00,07:10:00,1,Lopez Island,0
181390714240,13,07:30:00,07:30:00,2,Lopez Island,0
181390714241,18,08:55:00,08:55:00,1,Lopez Island,0
181390714241,13,09:30:00,09:30:00,2,Lopez Island,0
181390714242,18,09:30:00,09:30:00,1,Lopez Island,0
181390714242,13,09:50:00,09:50:00,2,Lopez Island,0
181390714243,18,12:25:00,12:25:00,1,Lopez Island,0
181390714243,13,13:00:00,13:00:00,2,Lopez Island,0
181390714244,18,18:35:00,18:35:00,1,Lopez Island,0
181390714244,13,18:55:00,18:55:00,2,Lopez Island,0
181390714245,18,23:00:00,23:00:00,1,Lopez Island,0
181390714245,13,23:20:00,23:20:00,2,Lopez Island,0
181390715240,18,07:10:00,07:10:00,1,Lopez Island,0
181390715240,13,07:30:00,07:30:00,2,Lopez Island,0
181390715241,18,08:55:00,08:55:00,1,Lopez Island,0
181390715241,13,09:30:00,09:30:00,2,Lopez Island,0
181390715242,18,09:30:00,09:30:00,1,Lopez Island,0
181390715242,13,09:50:00,09:50:00,2,Lopez Island,0
181390715243,18,12:25:00,12:25:00,1,Lopez Island,0
181390715243,13,13:00:00,13:00:00,2,Lopez Island,0
181390715244,18,15:20:00,15:20:00,1,Lopez Island,0
181390715244,13,15:40:00,15:40:00,2,Lopez Island,0
181390715245,18,18:35:00,18:35:00,1,Lopez Island,0
181390715245,13,18:55:00,18:55:00,2,Lopez Island,0
181390715246,18,23:00:00,23:00:00,1,Lopez Island,0
181390715246,13,23:20:00,23:20:00,2,Lopez Island,0
181390716240,18,07:10:00,07:10:00,1,Lopez Island,0
181390716240,13,07:30:00,07:30:00,2,Lopez Island,0
181390716241,18,08:55:00,08:55:00,1,Lopez Island,0
181390716241,13,09:30:00,09:30:00,2,Lopez Island,0
181390716242,18,09:30:00,09:30:00,1,Lopez Island,0
181390716242,13,09:50:00,09:50:00,2,Lopez Island,0
181390716243,18,12:25:00,12:25:00,1,Lopez Island,0
181390716243,13,13:00:00,13:00:00,2,Lopez Island,0
181390716244,18,15:20:00,15:20:00,1,Lopez Island,0
181390716244,13,15:40:00,15:40:00,2,Lopez Island,0
181390716245,18,18:35:00,18:35:00,1,Lopez Island,0
181390716245,13,18:55:00,18:55:00,2,Lopez Island,0
181390716246,18,23:00:00,23:00:00,1,Lopez Island,0
181390716246,13,23:20:00,23:20:00,2,Lopez Island,0
181390717240,18,07:10:00,07:10:00,1,Lopez Island,0
181390717240,13,07:30:00,07:30:00,2,Lopez Island,0
181390717241,18,08:55:00,08:55:00,1,Lopez Island,0
181390717241,13,09:30:00,09:30:00,2,Lopez Island,0
181390717242,18,09:30:00,09:30:00,1,Lopez Island,0
181390717242,13,09:50:00,09:50:00,2,Lopez Island,0
181390717243,18,12:25:00,12:25:00,1,Lopez Island,0
181390717243,13,13:00:00,13:00:00,2,Lopez Island,0
181390717244,18,15:20:00,15:20:00,1,Lopez Island,0
181390717244,13,15:40:00,15:40:00,2,Lopez Island,0
181390717245,18,18:35:00,18:35:00,1,Lopez Island,0
181390717245,13,18:55:00,18:55:00,2,Lopez Island,0
181390717246,18,23:00:00,23:00:00,1,Lopez Island,0
181390717246,13,23:20:00,23:20:00,2,Lopez Island,0
181390718240,18,07:10:00,07:10:00,1,Lopez Island,0
181390718240,13,07:30:00,07:30:00,2,Lopez Island,0
181390718241,18,08:55:00,08:55:00,1,Lopez Island,0
181390718241,13,09:30:00,09:30:00,2,Lopez Island,0
181390718242,18,09:30:00,09:30:00,1,Lopez Island,0
181390718242,13,09:50:00,09:50:00,2,Lopez Island,0
181390718243,18,12:25:00,12:25:00,1,Lopez Island,0
181390718243,13,13:00:00,13:00:00,2,Lopez Island,0
181390718244,18,15:20:00,15:20:00,1,Lopez Island,0
181390718244,13,15:40:00,15:40:00,2,Lopez Island,0
181390718245,18,18:35:00,18:35:00,1,Lopez Island,0
181390718245,13,18:55:00,18:55:00,2,Lopez Island,0
181390718246,18,23:00:00,23:00:00,1,Lopez Island,0
181390718246,13,23:20:00,23:20:00,2,Lopez Island,0
181390719240,18,07:10:00,07:10:00,1,Lopez Island,0
181390719240,13,07:30:00,07:30:00,2,Lopez Island,0
181390719241,18,08:55:00,08:55:00,1,Lopez Island,0
181390719241,13,09:30:00,09:30:00,2,Lopez Island,0
181390719242,18,09:30:00,09:30:00,1,Lopez Island,0
181390719242,13,09:50:00,09:50:00,2,Lopez Island,0
181390719243,18,12:25:00,12:25:00,1,Lopez Island,0
181390719243,13,13:00:00,13:00:00,2,Lopez Island,0
181390719244,18,15:20:00,15:20:00,1,Lopez Island,0
181390719244,13,15:40:00,15:40:00,2,Lopez Island,0
181390719245,18,18:35:00,18:35:00,1,Lopez Island,0
181390719245,13,18:55:00,18:55:00,2,Lopez Island,0
181390719246,18,23:00:00,23:00:00,1,Lopez Island,0
181390719246,13,23:20:00,23:20:00,2,Lopez Island,0
181390720240,18,07:10:00,07:10:00,1,Lopez Island,0
181390720240,13,07:30:00,07:30:00,2,Lopez Island,0
181390720241,18,08:55:00,08:55:00,1,Lopez Island,0
181390720241,13,09:30:00,09:30:00,2,Lopez Island,0
181390720242,18,09:30:00,09:30:00,1,Lopez Island,0
181390720242,13,09:50:00,09:50:00,2,Lopez Island,0
181390720243,18,12:25:00,12:25:00,1,Lopez Island,0
181390720243,13,13:00:00,13:00:00,2,Lopez Island,0
181390720244,18,15:20:00,15:20:00,1,Lopez Island,0
181390720244,13,15:40:00,15:40:00,2,Lopez Island,0
181390720245,18,18:35:00,18:35:00,1,Lopez Island,0
181390720245,13,18:55:00,18:55:00,2,Lopez Island,0
181390720246,18,23:00:00,23:00:00,1,Lopez Island,0
181390720246,13,23:20:00,23:20:00,2,Lopez Island,0
181390721240,18,07:10:00,07:10:00,1,Lopez Island,0
181390721240,13,07:30:00,07:30:00,2,Lopez Island,0
181390721241,18,08:55:00,08:55:00,1,Lopez Island,0
181390721241,13,09:30:00,09:30:00,2,Lopez Island,0
181390721242,18,09:30:00,09:30:00,1,Lopez Island,0
181390721242,13,09:50:00,09:50:00,2,Lopez Island,0
181390721243,18,12:25:00,12:25:00,1,Lopez Island,0
181390721243,13,13:00:00,13:00:00,2,Lopez Island,0
181390721244,18,18:35:00,18:35:00,1,Lopez Island,0
181390721244,13,18:55:00,18:55:00,2,Lopez Island,0
181390721245,18,23:00:00,23:00:00,1,Lopez Island,0
181390721245,13,23:20:00,23:20:00,2,Lopez Island,0
181390722240,18,07:10:00,07:10:00,1,Lopez Island,0
181390722240,13,07:30:00,07:30:00,2,Lopez Island,0
181390722241,18,08:55:00,08:55:00,1,Lopez Island,0
181390722241,13,09:30:00,09:30:00,2,Lopez Island,0
181390722242,18,09:30:00,09:30:00,1,Lopez Island,0
181390722242,13,09:50:00,09:50:00,2,Lopez Island,0
181390722243,18,12:25:00,12:25:00,1,Lopez Island,0
181390722243,13,13:00:00,13:00:00,2,Lopez Island,0
181390722244,18,15:20:00,15:20:00,1,Lopez Island,0
181390722244,13,15:40:00,15:40:00,2,Lopez Island,0
181390722245,18,18:35:00,18:35:00,1,Lopez Island,0
181390722245,13,18:55:00,18:55:00,2,Lopez Island,0
181390722246,18,23:00:00,23:00:00,1,Lopez Island,0
181390722246,13,23:20:00,23:20:00,2,Lopez Island,0
181390723240,18,07:10:00,07:10:00,1,Lopez Island,0
181390723240,13,07:30:00,07:30:00,2,Lopez Island,0
181390723241,18,08:55:00,08:55:00,1,Lopez Island,0
181390723241,13,09:30:00,09:30:00,2,Lopez Island,0
181390723242,18,09:30:00,09:30:00,1,Lopez Island,0
181390723242,13,09:50:00,09:50:00,2,Lopez Island,0
181390723243,18,12:25:00,12:25:00,1,Lopez Island,0
181390723243,13,13:00:00,13:00:00,2,Lopez Island,0
181390723244,18,15:20:00,15:20:00,1,Lopez Island,0
181390723244,13,15:40:00,15:40:00,2,Lopez Island,0
181390723245,18,18:35:00,18:35:00,1,Lopez Island,0
181390723245,13,18:55:00,18:55:00,2,Lopez Island,0
181390723246,18,23:00:00,23:00:00,1,Lopez Island,0
181390723246,13,23:20:00,23:20:00,2,Lopez Island,0
181390724240,18,07:10:00,07:10:00,1,Lopez Island,0
181390724240,13,07:30:00,07:30:00,2,Lopez Island,0
181390724241,18,08:55:00,08:55:00,1,Lopez Island,0
181390724241,13,09:30:00,09:30:00,2,Lopez Island,0
181390724242,18,09:30:00,09:30:00,1,Lopez Island,0
181390724242,13,09:50:00,09:50:00,2,Lopez Island,0
181390724243,18,12:25:00,12:25:00,1,Lopez Island,0
181390724243,13,13:00:00,13:00:00,2,Lopez Island,0
181390724244,18,15:20:00,15:20:00,1,Lopez Island,0
181390724244,13,15:40:00,15:40:00,2,Lopez Island,0
181390724245,18,18:35:00,18:35:00,1,Lopez Island,0
181390724245,13,18:55:00,18:55:00,2,Lopez Island,0
181390724246,18,23:00:00,23:00:00,1,Lopez Island,0
181390724246,13,23:20:00,23:20:00,2,Lopez Island,0
181390725240,18,07:10:00,07:10:00,1,Lopez Island,0
181390725240,13,07:30:00,07:30:00,2,Lopez Island,0
181390725241,18,08:55:00,08:55:00,1,Lopez Island,0
181390725241,13,09:30:00,09:30:00,2,Lopez Island,0
181390725242,18,09:30:00,09:30:00,1,Lopez Island,0
181390725242,13,09:50:00,09:50:00,2,Lopez Island,0
181390725243,18,12:25:00,12:25:00,1,Lopez Island,0
181390725243,13,13:00:00,13:00:00,2,Lopez Island,0
181390725244,18,15:20:00,15:20:00,1,Lopez Island,0
181390725244,13,15:40:00,15:40:00,2,Lopez Island,0
181390725245,18,18:35:00,18:35:00,1,Lopez Island,0
181390725245,13,18:55:00,18:55:00,2,Lopez Island,0
181390725246,18,23:00:00,23:00:00,1,Lopez Island,0
181390725246,13,23:20:00,23:20:00,2,Lopez Island,0
181390726240,18,07:10:00,07:10:00,1,Lopez Island,0
181390726240,13,07:30:00,07:30:00,2,Lopez Island,0
181390726241,18,08:55:00,08:55:00,1,Lopez Island,0
181390726241,13,09:30:00,09:30:00,2,Lopez Island,0
181390726242,18,09:30:00,09:30:00,1,Lopez Island,0
181390726242,13,09:50:00,09:50:00,2,Lopez Island,0
181390726243,18,12:25:00,12:25:00,1,Lopez Island,0
181390726243,13,13:00:00,13:00:00,2,Lopez Island,0
181390726244,18,15:20:00,15:20:00,1,Lopez Island,0
181390726244,13,15:40:00,15:40:00,2,Lopez Island,0
181390726245,18,18:35:00,18:35:00,1,Lopez Island,0
181390726245,13,18:55:00,18:55:00,2,Lopez Island,0
181390726246,18,23:00:00,23:00:00,1,Lopez Island,0
181390726246,13,23:20:00,23:20:00,2,Lopez Island,0
181390727240,18,07:10:00,07:10:00,1,Lopez Island,0
181390727240,13,07:30:00,07:30:00,2,Lopez Island,0
181390727241,18,08:55:00,08:55:00,1,Lopez Island,0
181390727241,13,09:30:00,09:30:00,2,Lopez Island,0
181390727242,18,09:30:00,09:30:00,1,Lopez Island,0
181390727242,13,09:50:00,09:50:00,2,Lopez Island,0
181390727243,18,12:25:00,12:25:00,1,Lopez Island,0
181390727243,13,13:00:00,13:00:00,2,Lopez Island,0
181390727244,18,15:20:00,15:20:00,1,Lopez Island,0
181390727244,13,15:40:00,15:40:00,2,Lopez Island,0
181390727245,18,18:35:00,18:35:00,1,Lopez Island,0
181390727245,13,18:55:00,18:55:00,2,Lopez Island,0
181390727246,18,23:00:00,23:00:00,1,Lopez Island,0
181390727246,13,23:20:00,23:20:00,2,Lopez Island,0
181390728240,18,07:10:00,07:10:00,1,Lopez Island,0
181390728240,13,07:30:00,07:30:00,2,Lopez Island,0
181390728241,18,08:55:00,08:55:00,1,Lopez Island,0
181390728241,13,09:30:00,09:30:00,2,Lopez Island,0
181390728242,18,09:30:00,09:30:00,1,Lopez Island,0
181390728242,13,09:50:00,09:50:00,2,Lopez Island,0
181390728243,18,12:25:00,12:25:00,1,Lopez Island,0
181390728243,13,13:00:00,13:00:00,2,Lopez Island,0
181390728244,18,18:35:00,18:35:00,1,Lopez Island,0
181390728244,13,18:55:00,18:55:00,2,Lopez Island,0
181390728245,18,23:00:00,23:00:00,1,Lopez Island,0
181390728245,13,23:20:00,23:20:00,2,Lopez Island,0
181390729240,18,07:10:00,07:10:00,1,Lopez Island,0
181390729240,13,07:30:00,07:30:00,2,Lopez Island,0
181390729241,18,08:55:00,08:55:00,1,Lopez Island,0
181390729241,13,09:30:00,09:30:00,2,Lopez Island,0
181390729242,18,09:30:00,09:30:00,1,Lopez Island,0
181390729242,13,09:50:00,09:50:00,2,Lopez Island,0
181390729243,18,12:25:00,12:25:00,1,Lopez Island,0
181390729243,13,13:00:00,13:00:00,2,Lopez Island,0
181390729244,18,15:20:00,15:20:00,1,Lopez Island,0
181390729244,13,15:40:00,15:40:00,2,Lopez Island,0
181390729245,18,18:35:00,18:35:00,1,Lopez Island,0
181390729245,13,18:55:00,18:55:00,2,Lopez Island,0
181390729246,18,23:00:00,23:00:00,1,Lopez Island,0
181390729246,13,23:20:00,23:20:00,2,Lopez Island,0
181390730240,18,07:10:00,07:10:00,1,Lopez Island,0
181390730240,13,07:30:00,07:30:00,2,Lopez Island,0
